Year,Sector,Subsector,Organization,Property Name,Primary Property Type - Self Selected,Portfolio Manager Property ID,Portfolio Manager Parent Property ID,Parent Property Name,Year Ending,Address,City,Postal Code,Property GFA - Self-Reported (m²),Number of Buildings,Custom Property ID 1 - Name,Custom Property ID 1 - Value,Custom Property ID 2 - Name,Custom Property ID 2 - Value,Custom Property ID 3 - Name,Custom Property ID 3 - Value,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (GJ),Natural Gas Use (therms),Natural Gas Use (GJ),Fuel Oil #1 Use (GJ),Fuel Oil #2 Use (GJ),Fuel Oil #4 Use (GJ),Fuel Oil #5 & 6 Use (GJ),Diesel Use (GJ),Kerosene Use (GJ),Propane Use (GJ),District Steam Use (GJ),District Hot Water Use (GJ),District Chilled Water Use (GJ),Wood Use (GJ),Site Energy Use (GJ),Source Energy Use (GJ),Site EUI (GJ/m²),Site EUI (ekWh/sqft),Source EUI (GJ/m²),Source EUI (ekWh/sqft),Weather Normalized Site Energy Use (GJ),Weather Normalized Source Energy Use (GJ),Weather Normalized Site EUI (GJ/m²),Weather Normalized Site EUI (ekWh/sqft),Weather Normalized Source EUI (GJ/m²),Weather Normalized Source EUI (ekWh/sqft),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Total (Location-Based) GHG Emissions Intensity (kgCO2e/m²),Drinking Water Treatment & Distribution - Average Flow (m³PD),Wastewater Treatment Plant - Average Influent Flow (m³PD),Address 2,List of All Property Use Types (GFA) (m²),Largest Property Use Type,Report Submission Date,Data Quality Checker Run?,Data Quality Checker - Date Run
2023,Municipal,Municipality,City of Toronto,St Albans Boys Club,Other - Recreation,34999470,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,843 PALMERSTON AVE,Toronto,M6G 2R8,2164,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,100,238728.7,859.4,20473.2,2160,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3019.4,3862.3,12.04,310.7096774,15.4,397.4193548,3326.7,4188,13.26,342.1935484,16.7,430.9677419,115.3,459.6,Not Available,Not Available,Not Available,Heated Swimming Pool (250.8),Heated Swimming Pool,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,St Lawrence Community Recreation Centre,Other - Recreation,34999471,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,246 THE ESPLANADE,Toronto,M5A 4J6,4284,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,100,896031,3225.6,76967.3,8120.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,11346.1,14510.5,45.23,1167.225806,57.85,1492.903226,12230.2,15447.8,48.76,1258.322581,61.58,1589.16129,433.4,1727.6,Not Available,Not Available,Not Available,Heated Swimming Pool (250.8),Heated Swimming Pool,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,The Elms Pool and Community School,Other - Recreation,34999472,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,45 GOLFDOWN DR,Etobicoke,M9W 2H8,1290,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,100,340898.6,1227.2,19701.2,2078.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3305.8,4449.1,13.18,340.1290323,17.74,457.8064516,3600.1,4761,14.35,370.3225806,18.98,489.8064516,114,454.7,Not Available,Not Available,Not Available,Heated Swimming Pool (250.8),Heated Swimming Pool,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,Trinity Community Recreation Centre,Other - Recreation,34999473,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,155 CRAWFORD ST,Toronto,M6J 2V5,3429,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,100,550111.2,1980.3,67915.4,7165.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,9145.8,11219.4,36.46,940.9032258,44.73,1154.322581,9141.3,11211.2,36.44,940.3870968,44.69,1153.290323,375.7,1497.6,Not Available,Not Available,Not Available,Heated Swimming Pool (250.8),Heated Swimming Pool,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,University Settlement,Other - Recreation,34999474,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,23 GRANGE RD,Toronto,M5T 1C3,4419,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,100,471932.2,1698.9,44152.3,4658.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,6357.2,8046.8,25.34,653.9354839,32.08,827.8709677,6731.1,8447.7,26.83,692.3870968,33.68,869.1612903,247.4,986.4,Not Available,Not Available,Not Available,Heated Swimming Pool (250.8),Heated Swimming Pool,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,York Recreation Centre,Other - Recreation,34999475,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,115 Black Creek Dr,Toronto,M6N 2K6,6306.2,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,100,1421294.4,5116.4,47152.9,4974.9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,10091.3,14636.5,40.23,1038.193548,58.35,1505.806452,10296.2,14839.1,41.05,1059.354839,59.16,1526.709677,289.9,1155.8,Not Available,Not Available,Not Available,Heated Swimming Pool (250.8),Heated Swimming Pool,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,Dee Avenue Lab,Other - Public Services,34999476,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,30 DEE AVE,Toronto,M9N 1S9,1393,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,70,1185973.2,4269.3,17727.6,1870.4,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,6139.7,9795.4,4.41,113.8064516,7.03,181.4193548,6602.6,10286.1,4.74,122.3225806,7.38,190.4516129,127.2,91.3,Not Available,Not Available,Not Available,Other - Public Services (1393.0),Other - Public Services,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,110 Coe Hill Dr (Blower Enclosure),Other - Public Services,34999477,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,110 COE HILL DR,Toronto,M6S 3E1,1.9,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,168,4544.1,16.4,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,16.4,29.9,Not Available,Not Available,Not Available,Not Available,17.5,32,Not Available,Not Available,Not Available,Not Available,0.1,Not Available,Not Available,Not Available,Not Available,Other - Public Services (0.0),Not Available,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,888 Cosburn Ave (Blower),Other - Public Services,34999478,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,373 CEDARVALE AVE,Toronto,M4C 4K7,0.1,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,168,7914.4,28.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,28.5,52.1,Not Available,Not Available,Not Available,Not Available,30.2,55.3,Not Available,Not Available,Not Available,Not Available,0.2,Not Available,Not Available,Not Available,Not Available,Other - Public Services (0.0),Not Available,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,Beare Road Landfill (Closed),Other - Public Services,34999479,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,8145 FINCH AVE E,Scarborough,M1B 5W3,552,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,70,115399.8,415.4,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Other - Public Services (552.0),Other - Public Services,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,Brock North Landfill (Closed),Other - Public Services,34999480,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,3rd Concession Rd & Rossland Rd,Pickering,L1T 4P8,0.1,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,168,159863.8,575.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,575.5,1053.1,Not Available,Not Available,Not Available,Not Available,612.5,1121,Not Available,Not Available,Not Available,Not Available,4.5,Not Available,Not Available,Not Available,Not Available,Other - Public Services (0.0),Not Available,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,Brock West Landfill (Closed),Other - Public Services,34999481,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,2357 Meriadoc Dr,Pickering,L1X 2T1,1000,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,70,125926,453.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,453.3,829.6,0.45,11.61290323,0.83,21.41935484,453.3,829.6,0.45,11.61290323,0.83,21.41935484,3.5,3.5,Not Available,Not Available,Not Available,Other - Public Services (1000.0),Other - Public Services,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,Donlands Landfill,Other - Public Services,34999482,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,485 DONLANDS AVE,Toronto,M4J 3S4,56,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,70,42657,153.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,153.6,281,2.74,70.70967742,5.02,129.5483871,160,292.7,2.86,73.80645161,5.23,134.9677419,1.2,21.3,Not Available,Not Available,Not Available,Other - Public Services (56.0),Other - Public Services,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,Keele Valley Landfill,Other - Public Services,34999483,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,200 McNaughton Rd,Maple,L6A 4E2,1000,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,70,1199623,4318.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4318.5,7902.8,4.32,111.483871,7.9,203.8709677,4318.5,7902.8,4.32,111.483871,7.9,203.8709677,33.6,33.6,Not Available,Not Available,Not Available,Other - Public Services (1000.0),Other - Public Services,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,Storer Landfill,Other - Public Services,34999484,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,57A Storer Dr,North York,M9M 1X6,0.1,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,100,13208.3,47.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,47.5,87,Not Available,Not Available,Not Available,Not Available,51.3,93.9,Not Available,Not Available,Not Available,Not Available,0.4,Not Available,Not Available,Not Available,Not Available,Other - Public Services (0.0),Not Available,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,1 STRATHMORE BLVD,Other - Public Services,34999485,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,1 STRATHMORE BLVD,Toronto,M4J 1P1,221.4,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,168,14593.6,52.5,881.7,93,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,145.6,194.7,0.66,17.03225806,0.88,22.70967742,157.9,207.8,0.71,18.32258065,0.94,24.25806452,5.1,23,Not Available,Not Available,Not Available,Other - Public Services (221.4),Other - Public Services,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,100 Rosedale Valley,Other - Public Services,34999486,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,100 ROSEDALE VALLEY RD,Toronto,M4W 1P7,250,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,100,6597.1,23.7,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,23.7,43.5,0.09,2.322580645,0.17,4.387096774,24.4,44.6,0.1,2.580645161,0.18,4.64516129,0.2,0.7,Not Available,Not Available,Not Available,Other - Public Services (250.0),Other - Public Services,6/28/24 12:54 PM,No,Not Available
2023,Municipal,Municipality,City of Toronto,111 Frederick St,Other - Public Services,34999487,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,111 Frederick St,Toronto,M5A 4H1,0.1,1,Organization Name,City of Toronto,Sub-sector,Municipality,Weekly average hours,70,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Other - Public Services (0.0),Not Available,6/28/24 12:54 PM,No,Not Available
